Fecha;Portafolio;ASSETCLASS;Numtit;Titulo; Nominal ; VPNOrigen ; VPNLocal 
28/02/2019;MUNCALI2;BONOS FIJOS;54;CDTFIJO; 2.000.000.000 ; 2.030.840.000 ; 2.030.840.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;55;BCOL1099A10; 1.000.000.000 ; 1.024.520.000 ; 1.024.520.000 
28/02/2019;MUNCALI2;BONOS FIJOS;56;CDTFIJO; 1.000.000.000 ; 1.005.920.000 ; 1.005.920.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;57;BDVI4179C120; 2.000.000.000 ; 2.020.680.000 ; 2.020.680.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;58;BDVI4179C084; 2.000.000.000 ; 2.036.700.000 ; 2.036.700.000 
28/02/2019;MUNCALI2;BONOS FIJOS;59;CDTFIJO; 3.000.000.000 ; 3.096.900.000 ; 3.096.900.000 
28/02/2019;MUNCALI2;BONOS FIJOS;60;CDTFIJO; 4.000.000.000 ; 4.131.480.000 ; 4.131.480.000 
28/02/2019;MUNCALI2;BONOS FIJOS;62;CDTFIJO; 1.500.000.000 ; 1.544.085.000 ; 1.544.085.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;63;CDTIPC; 3.000.000.000 ; 3.074.370.000 ; 3.074.370.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;64;BEEP1109C10; 3.000.000.000 ; 3.121.710.000 ; 3.121.710.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;68;BFCH1099C10; 1.000.000.000 ; 1.018.880.000 ; 1.018.880.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;69;BFCH1099C12; 1.000.000.000 ; 1.073.430.000 ; 1.073.430.000 
28/02/2019;MUNCALI2;BONOS FIJOS;70;TIPN9A24; 612.000.000 ; 182.107.591 ; 182.107.591 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;72;BPMG01139A10; 1.246.000.000 ; 1.275.256.080 ; 1.275.256.080 
28/02/2019;MUNCALI2;D PUB FIJA;73;EPMM10100924; 500.000.000 ; 506.600.000 ; 506.600.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;75;BTPL01139C18; 2.000.000.000 ; 1.942.280.000 ; 1.942.280.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;77;BBCB3079C10; 3.500.000.000 ; 3.753.155.000 ; 3.753.155.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;78;BBCR1099B120; 2.000.000.000 ; 2.080.380.000 ; 2.080.380.000 
28/02/2019;MUNCALI2;D PUB INFLACIÓN;81;BECO01109A10; 5.000.000.000 ; 5.220.300.000 ; 5.220.300.000 
28/02/2019;MUNCALI2;D PUB INFLACIÓN;82;BECO01109A30; 2.000.000.000 ; 2.258.140.000 ; 2.258.140.000 
28/02/2019;MUNCALI2;D PUB INFLACIÓN;84;BECO1139C15; 2.000.000.000 ; 2.185.600.000 ; 2.185.600.000 
28/02/2019;MUNCALI2;D PUB INFLACIÓN;86;BISA07049A; 2.000.000.000 ; 2.178.120.000 ; 2.178.120.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;87;BCHB06149B10; 2.300.000.000 ; 2.404.328.000 ; 2.404.328.000 
28/02/2019;MUNCALI2;BONOS FIJOS;88;TIPN13A26; 858.600.000 ; 544.337.959 ; 544.337.959 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;89;BARG01149D15; 1.000.000.000 ; 1.054.930.000 ; 1.054.930.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;92;BCCB03149C10; 2.000.000.000 ; 2.053.300.000 ; 2.053.300.000 
28/02/2019;MUNCALI2;D PUB FIJA;93;TFIT10040522; 18.000.000.000 ; 19.832.940.000 ; 19.832.940.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;95;BTPL01159D07; 2.000.000.000 ; 2.032.280.000 ; 2.032.280.000 
28/02/2019;MUNCALI2;D PUB FIJA;97;TFIT15260826; 49.500.000.000 ; 54.499.995.000 ; 54.499.995.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;98;BPMG01159A07; 2.000.000.000 ; 2.071.980.000 ; 2.071.980.000 
28/02/2019;MUNCALI2;D PUB FIJA;99;TFIT16180930; 4.000.000.000 ; 4.404.400.000 ; 4.404.400.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;101;BTPL01159D15; 1.000.000.000 ; 1.032.150.000 ; 1.032.150.000 
28/02/2019;MUNCALI2;D PUB FIJA;102;TFIT16280428; 4.500.000.000 ; 4.527.855.000 ; 4.527.855.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;104;BCHB1129B15; 1.000.000.000 ; 1.034.810.000 ; 1.034.810.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;107;BISG1099A15; 2.000.000.000 ; 2.471.640.000 ; 2.471.640.000 
28/02/2019;MUNCALI2;D PUB FIJA;108;TFIT15260826; 3.000.000.000 ; 3.303.030.000 ; 3.303.030.000 
28/02/2019;MUNCALI2;D PUB FIJA;111;TFIT16280428; 3.000.000.000 ; 3.018.570.000 ; 3.018.570.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;113;BTPL01139C10; 500.000.000 ; 506.860.000 ; 506.860.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;114;BCCB01129C15; 2.000.000.000 ; 2.144.120.000 ; 2.144.120.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;115;BCLI01139D06; 1.500.000.000 ; 1.549.935.000 ; 1.549.935.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;116;BCHB01139B12; 1.000.000.000 ; 1.127.570.000 ; 1.127.570.000 
28/02/2019;MUNCALI2;D PUB INFLACIÓN;117;BISA1169C8; 1.638.000.000 ; 1.776.705.840 ; 1.776.705.840 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;119;BCHB06149B06; 1.500.000.000 ; 1.525.845.000 ; 1.525.845.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;120;BSIS01149C06; 4.500.000.000 ; 4.587.525.000 ; 4.587.525.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;121;BCCB04169C10; 2.500.000.000 ; 2.647.575.000 ; 2.647.575.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;122;BCSA01169C10; 1.500.000.000 ; 1.621.545.000 ; 1.621.545.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;123;BISU01169C7; 3.000.000.000 ; 3.158.880.000 ; 3.158.880.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;124;BISU01169C10; 2.000.000.000 ; 2.116.540.000 ; 2.116.540.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;125;BISU01169C15; 283.000.000 ; 300.424.310 ; 300.424.310 
28/02/2019;MUNCALI2;D PUB INFLACIÓN;127;BEPT01119A12; 1.000.000.000 ; 1.089.040.000 ; 1.089.040.000 
28/02/2019;MUNCALI2;BONOS FIJOS;128;BISG0116S5A7; 4.000.000.000 ; 4.331.600.000 ; 4.331.600.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;129;BCSA2179C015; 1.000.000.000 ; 1.012.770.000 ; 1.012.770.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;130;BCSA2179C005; 1.000.000.000 ; 1.014.290.000 ; 1.014.290.000 
28/02/2019;MUNCALI2;D PUB INFLACIÓN;131;BEEB1179A007; 1.500.000.000 ; 1.525.635.000 ; 1.525.635.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;232;BDVI5189C096; 3.000.000.000 ; 3.002.850.000 ; 3.002.850.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;233;BBSA5189C048; 4.000.000.000 ; 4.025.200.000 ; 4.025.200.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;235;BNBCX3189A36; 2.000.000.000 ; 1.982.340.000 ; 1.982.340.000 
28/02/2019;MUNCALI2;BONOS FIJOS;236;CDTFIJO; 5.000.000.000 ; 5.125.700.000 ; 5.125.700.000 
28/02/2019;MUNCALI2;BONOS FIJOS;237;CDTFIJO; 1.000.000.000 ; 1.012.410.000 ; 1.012.410.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;238;BDVI6199C120; 5.000.000.000 ; 4.995.050.000 ; 4.995.050.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;239;CDTIPC; 3.000.000.000 ; 2.994.630.000 ; 2.994.630.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;139;BCHB1129B10; 4.000.000.000 ; 4.169.400.000 ; 4.169.400.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;140;BGAO01129A10; 4.000.000.000 ; 4.204.560.000 ; 4.204.560.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;141;BSOD1179B007; 3.000.000.000 ; 3.058.110.000 ; 3.058.110.000 
28/02/2019;MUNCALI2;LIQUIDEZ;145;COHBBVA; 640.825.027 ; 640.825.027 ; 640.825.027 
28/02/2019;MUNCALI2;D PUB INFLACIÓN;146;TUVT10100321; 105.000.000 ; 112.545.300 ; 29.523.693.422 
28/02/2019;MUNCALI2;D PUB INFLACIÓN;147;TUVT06170419; 40.000.000 ; 41.582.000 ; 10.908.089.630 
28/02/2019;MUNCALI2;D PUB INFLACIÓN;148;TUVT11070525; 35.000.000 ; 37.559.550 ; 9.852.891.585 
28/02/2019;MUNCALI2;BONOS FIJOS;149;TIPN12A26; 3.500.000.000 ; 1.650.096.592 ; 1.650.096.592 
28/02/2019;MUNCALI2;D PUB INFLACIÓN;150;TUVT11170327; 8.000.000 ; 8.376.400 ; 2.197.357.558 
28/02/2019;MUNCALI2;BONOS FIJOS;151;TIPN11A25A; 2.500.000.000 ; 809.152.266 ; 809.152.266 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;152;TIPU1A25; 6.700.000 ; 2.291.803 ; 601.202.230 
28/02/2019;MUNCALI2;BONOS FIJOS;153;TIPN9A24; 1.500.000.000 ; 446.342.136 ; 446.342.136 
28/02/2019;MUNCALI2;D PUB INFLACIÓN;155;BONOPENSION; 113.634.000 ; 443.404.413 ; 443.404.413 
28/02/2019;MUNCALI2;BONOS FIJOS;156;TIPN11A25A; 500.000.000 ; 161.830.453 ; 161.830.453 
28/02/2019;MUNCALI2;BONOS FIJOS;157;TIPN8A24; 400.000.000 ; 89.765.002 ; 89.765.002 
28/02/2019;MUNCALI2;D PUB FIJA;161;TFIT16240724; 4.100.000.000 ; 5.088.633.000 ; 5.088.633.000 
28/02/2019;MUNCALI2;D PUB FIJA;163;TFIT16240724; 4.000.000.000 ; 4.964.520.000 ; 4.964.520.000 
28/02/2019;MUNCALI2;BONOS FIJOS;164;CDTFIJO; 2.000.000.000 ; 2.023.980.000 ; 2.023.980.000 
28/02/2019;MUNCALI2;LIQUIDEZ;165;CTABBHUSD; 12.609 ; 12.609 ; 38.800.983 
28/02/2019;MUNCALI2;D PUB INFLACIÓN;167;TUVT20040435; 5.000.000 ; 5.869.200 ; 1.539.650.802 
28/02/2019;MUNCALI2;D PUB INFLACIÓN;169;TUVT20040435; 6.300.000 ; 7.395.192 ; 1.939.960.011 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;170;BBGA2139120; 4.350.000.000 ; 4.480.021.500 ; 4.480.021.500 
28/02/2019;MUNCALI2;BONOS FIJOS;171;BDVI317SF084; 2.150.000.000 ; 2.223.100.000 ; 2.223.100.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;172;CDTIPC; 2.000.000.000 ; 2.019.100.000 ; 2.019.100.000 
28/02/2019;MUNCALI2;D PUB INFLACIÓN;173;TUVT27230223; 19.000.000 ; 20.728.430 ; 5.437.631.002 
28/02/2019;MUNCALI2;D PUB FIJA;175;TFIT15240720; 8.500.000.000 ; 9.748.650.000 ; 9.748.650.000 
28/02/2019;MUNCALI2;BONOS FIJOS;176;CDTFIJO; 5.000.000.000 ; 5.086.850.000 ; 5.086.850.000 
28/02/2019;MUNCALI2;BONOS FIJOS;177;BISG118SA007; 2.000.000.000 ; 2.044.980.000 ; 2.044.980.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;178;BISG1189C012; 1.184.000.000 ; 1.174.243.840 ; 1.174.243.840 
28/02/2019;MUNCALI2;D PUB FIJA;179;TFIT16300632; 1.000.000.000 ; 1.043.100.000 ; 1.043.100.000 
28/02/2019;MUNCALI2;D PUB INFLACIÓN;182;TUVT20250333; 5.000.000 ; 4.810.300 ; 1.261.872.530 
28/02/2019;MUNCALI2;D PUB INFLACIÓN;183;TUVT27230223; 7.100.000 ; 7.745.887 ; 2.031.956.848 
28/02/2019;MUNCALI2;BONOS FIJOS;186;CDTFIJO; 3.400.000.000 ; 3.488.264.000 ; 3.488.264.000 
28/02/2019;MUNCALI2;BONOS FIJOS;187;CDTFIJO; 5.000.000.000 ; 5.071.100.000 ; 5.071.100.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;190;BCOS7189B012; 4.000.000.000 ; 4.011.520.000 ; 4.011.520.000 
28/02/2019;MUNCALI2;BONOS FIJOS;191;BCOS718SE007; 1.840.000.000 ; 1.863.404.800 ; 1.863.404.800 
28/02/2019;MUNCALI2;D PUB FIJA;192;TFIT16280428; 2.000.000.000 ; 2.012.380.000 ; 2.012.380.000 
28/02/2019;MUNCALI2;BONOS FIJOS;193;CDTFIJO; 2.000.000.000 ; 2.028.760.000 ; 2.028.760.000 
28/02/2019;MUNCALI2;BONOS FIJOS;194;CDTFIJO; 1.000.000.000 ; 1.008.210.000 ; 1.008.210.000 
28/02/2019;MUNCALI2;D PUB INFLACIÓN;195;TUVT11170327; 8.000.000 ; 8.376.400 ; 2.197.357.558 
28/02/2019;MUNCALI2;D PUB FIJA;197;TFIT16280428; 2.000.000.000 ; 2.012.380.000 ; 2.012.380.000 
28/02/2019;MUNCALI2;D PUB FIJA;198;TFIT16240724; 1.000.000.000 ; 1.241.130.000 ; 1.241.130.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;199;CDTIPC365; 4.000.000.000 ; 4.015.840.000 ; 4.015.840.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;200;BTPL1189C010; 3.000.000.000 ; 3.065.970.000 ; 3.065.970.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;201;BTPL1189C015; 4.000.000.000 ; 4.076.080.000 ; 4.076.080.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;202;CDTIPC; 1.000.000.000 ; 1.014.310.000 ; 1.014.310.000 
28/02/2019;MUNCALI2;D PUB INFLACIÓN;204;TUVT27230223; 8.000.000 ; 8.727.760 ; 2.289.528.843 
28/02/2019;MUNCALI2;BONOS FIJOS;205;CDTFIJO; 6.000.000.000 ; 6.157.560.000 ; 6.157.560.000 
28/02/2019;MUNCALI2;D PUB INFLACIÓN;208;TUVT20040435; 7.000.000 ; 8.216.880 ; 2.155.511.123 
28/02/2019;MUNCALI2;BONOS FIJOS;209;CDTFIJO; 2.500.000.000 ; 2.524.450.000 ; 2.524.450.000 
28/02/2019;MUNCALI2;LIQUIDEZ;210;COHBACO; 3.701.698.245 ; 3.701.698.245 ; 3.701.698.245 
28/02/2019;MUNCALI2;D PUB INFLACIÓN;211;TUVT27230223; 11.000.000 ; 12.000.670 ; 3.148.102.159 
28/02/2019;MUNCALI2;D PUB FIJA;217;TFIT06110919; 7.500.000.000 ; 7.837.200.000 ; 7.837.200.000 
28/02/2019;MUNCALI2;D PUB INFLACIÓN;218;TUVT20040435; 14.000.000 ; 16.433.760 ; 4.311.022.246 
28/02/2019;MUNCALI2;D PUB INFLACIÓN;219;TUVT27230223; 8.000.000 ; 8.727.760 ; 2.289.528.843 
28/02/2019;MUNCALI2;D PUB FIJA;220;TFIT16280428; 2.000.000.000 ; 2.012.380.000 ; 2.012.380.000 
28/02/2019;MUNCALI2;BONOS INFLACIÓN;221;CDTIPC365; 3.000.000.000 ; 3.038.040.000 ; 3.038.040.000 
28/02/2019;OLAYA;D PUB FIJA;894;TFIT06110919; 210.000.000 ; 219.441.600 ; 219.441.600 
28/02/2019;OLAYA;BONOS INFLACIÓN;895;BDVI4179C084; 30.000.000 ; 30.550.500 ; 30.550.500 
28/02/2019;OLAYA;D PUB FIJA;896;TFIT10040522; 120.000.000 ; 132.219.600 ; 132.219.600 
28/02/2019;OLAYA;D PUB FIJA;898;TFIT15240720; 100.000.000 ; 114.690.000 ; 114.690.000 
28/02/2019;OLAYA;D PUB FIJA;899;TFIT15260826; 70.000.000 ; 77.070.700 ; 77.070.700 
28/02/2019;OLAYA;D PUB FIJA;900;TFIT16180930; 45.000.000 ; 49.549.500 ; 49.549.500 
28/02/2019;OLAYA;D PUB FIJA;901;TFIT16240724; 280.000.000 ; 347.516.400 ; 347.516.400 
28/02/2019;OLAYA;BONOS FIJOS;902;BCOS617SE007; 30.000.000 ; 30.314.400 ; 30.314.400 
28/02/2019;OLAYA;D PUB INFLACIÓN;906;TUVT10100321; 830.000 ; 889.644 ; 233.377.767 
28/02/2019;OLAYA;BONOS FIJOS;908;CDTFIJO; 30.000.000 ; 30.986.100 ; 30.986.100 
28/02/2019;OLAYA;BONOS FIJOS;909;CDTFIJO; 30.000.000 ; 30.565.500 ; 30.565.500 
28/02/2019;OLAYA;BONOS INFLACIÓN;911;BSOD1179B007; 30.000.000 ; 30.581.100 ; 30.581.100 
28/02/2019;OLAYA;BONOS FIJOS;912;CDTFIJO; 40.000.000 ; 40.479.600 ; 40.479.600 
28/02/2019;OLAYA;D PUB FIJA;913;TFIT16240724; 15.000.000 ; 18.616.950 ; 18.616.950 
28/02/2019;OLAYA;LIQUIDEZ;915;FONDORDI; 1.475 ; 54.433.510 ; 54.433.511 
28/02/2019;OLAYA;BONOS INFLACIÓN;916;BBGA2139120; 70.000.000 ; 72.092.300 ; 72.092.300 
28/02/2019;OLAYA;BONOS FIJOS;917;BDVI317SF084; 50.000.000 ; 51.700.000 ; 51.700.000 
28/02/2019;OLAYA;BONOS INFLACIÓN;918;CDTIPC; 40.000.000 ; 40.382.000 ; 40.382.000 
28/02/2019;OLAYA;BONOS FIJOS;919;CDTFIJO; 20.000.000 ; 20.347.400 ; 20.347.400 
28/02/2019;OLAYA;BONOS FIJOS;933;BISG118SA007; 30.000.000 ; 30.674.700 ; 30.674.700 
28/02/2019;OLAYA;BONOS FIJOS;934;CDTFIJO; 50.000.000 ; 51.298.000 ; 51.298.000 
28/02/2019;OLAYA;BONOS FIJOS;935;CDTFIJO; 20.000.000 ; 20.284.400 ; 20.284.400 
28/02/2019;OLAYA;BONOS FIJOS;937;CDTFIJO; 30.000.000 ; 30.240.900 ; 30.240.900 
28/02/2019;OLAYA;BONOS FIJOS;938;CDTFIJO; 30.000.000 ; 30.240.900 ; 30.240.900 
28/02/2019;OLAYA;D PUB FIJA;941;TFIT16280428; 40.000.000 ; 40.247.600 ; 40.247.600 
28/02/2019;OLAYA;D PUB FIJA;942;TFIT08261125; 50.000.000 ; 50.616.000 ; 50.616.000 
28/02/2019;OLAYA;D PUB INFLACIÓN;943;TUVT11170327; 200.000 ; 209.410 ; 54.933.939 
28/02/2019;OLAYA;BONOS INFLACIÓN;948;CDTIPC365; 20.000.000 ; 20.079.200 ; 20.079.200 
28/02/2019;OLAYA;BONOS INFLACIÓN;955;BTPL1189C010; 35.000.000 ; 35.769.650 ; 35.769.650 
28/02/2019;OLAYA;BONOS INFLACIÓN;956;BTPL1189C015; 20.000.000 ; 20.380.400 ; 20.380.400 
28/02/2019;OLAYA;BONOS FIJOS;957;CDTFIJO; 10.000.000 ; 10.262.600 ; 10.262.600 
28/02/2019;OLAYA;BONOS FIJOS;958;CDTFIJO; 15.000.000 ; 15.146.700 ; 15.146.700 
28/02/2019;OLAYA;D PUB INFLACIÓN;959;TUVT11170327; 67.000 ; 70.152 ; 18.402.870 
28/02/2019;OLAYA;D PUB FIJA;960;TFIT16240724; 10.000.000 ; 12.411.300 ; 12.411.300 
28/02/2019;OLAYA;D PUB FIJA;961;TFIT08261125; 40.000.000 ; 40.492.800 ; 40.492.800 
28/02/2019;OLAYA;D PUB FIJA;962;TFIT16280428; 20.000.000 ; 20.123.800 ; 20.123.800 
28/02/2019;OLAYA;D PUB INFLACIÓN;963;TUVT27230223; 110.000 ; 120.007 ; 31.481.022 
28/02/2019;OLAYA;D PUB FIJA;964;TFIT08261125; 40.000.000 ; 40.492.800 ; 40.492.800 
28/02/2019;OLAYA;BONOS INFLACIÓN;966;BDVI01169TC8; 20.000.000 ; 20.711.600 ; 20.711.600 
28/02/2019;OLAYA;BONOS INFLACIÓN;967;BDVI5189C096; 20.000.000 ; 20.019.000 ; 20.019.000 
28/02/2019;OLAYA;BONOS TASA INTERÉS;968;BDVI5188B036; 10.000.000 ; 9.951.600 ; 9.951.600 
28/02/2019;OLAYA;BONOS INFLACIÓN;969;BBSA5189C048; 20.000.000 ; 20.126.000 ; 20.126.000 
28/02/2019;OLAYA;D PUB FIJA;970;TFIT16240724; 40.000.000 ; 49.645.200 ; 49.645.200 
28/02/2019;OLAYA;D PUB INFLACIÓN;971;TUVT20040435; 110.000 ; 129.122 ; 33.872.318 
28/02/2019;OLAYA;BONOS TASA INTERÉS;972;BNBCX3188D24; 20.000.000 ; 19.919.400 ; 19.919.400 
28/02/2019;OLAYA;BONOS INFLACIÓN;974;BNBCX3189A36; 20.000.000 ; 19.823.400 ; 19.823.400 
28/02/2019;OLAYA;D PUB INFLACIÓN;976;TUVT06170419; 40.000 ; 41.582 ; 10.908.090 
28/02/2019;OLAYA;D PUB INFLACIÓN;977;TUVT27230223; 220.000 ; 240.013 ; 62.962.043 
28/02/2019;OLAYA;D PUB FIJA;978;TFIT16280428; 35.000.000 ; 35.216.650 ; 35.216.650 
28/02/2019;OLAYA;D PUB INFLACIÓN;979;TUVT11170327; 130.000 ; 136.117 ; 35.707.060 
28/02/2019;OLAYA;BONOS INFLACIÓN;980;BDVI6199C120; 10.000.000 ; 9.990.100 ; 9.990.100 
28/02/2019;OLAYA;LIQUIDEZ;347;COHBACO; 166.390.523 ; 166.390.523 ; 166.390.523 
28/02/2019;OLAYA;LIQUIDEZ;594;COHCOLP; 38.439.170 ; 38.439.170 ; 38.439.170 
28/02/2019;OLAYA;BONOS FIJOS;735;BTPL0113SVA7; 100.000.000 ; 100.118.000 ; 100.118.000 
28/02/2019;OLAYA;BONOS INFLACIÓN;762;BLGC05149D5; 30.000.000 ; 30.411.600 ; 30.411.600 
28/02/2019;OLAYA;BONOS INFLACIÓN;769;BCHB01139B6; 30.000.000 ; 30.846.300 ; 30.846.300 
28/02/2019;OLAYA;BONOS INFLACIÓN;774;CDTIPC365; 30.000.000 ; 30.856.200 ; 30.856.200 
28/02/2019;OLAYA;BONOS INFLACIÓN;775;BPMG01159A07; 25.000.000 ; 25.899.750 ; 25.899.750 
28/02/2019;OLAYA;BONOS INFLACIÓN;797;CDTIPC; 20.000.000 ; 21.351.200 ; 21.351.200 
28/02/2019;OLAYA;BONOS INFLACIÓN;803;CDTIPC365; 40.000.000 ; 40.677.600 ; 40.677.600 
28/02/2019;OLAYA;BONOS INFLACIÓN;808;CDTIPC; 25.000.000 ; 25.386.000 ; 25.386.000 
28/02/2019;OLAYA;BONOS INFLACIÓN;809;CDTIPC; 30.000.000 ; 30.774.900 ; 30.774.900 
28/02/2019;OLAYA;BONOS INFLACIÓN;811;BCCB03149C10; 30.000.000 ; 30.799.500 ; 30.799.500 
28/02/2019;OLAYA;BONOS INFLACIÓN;812;BCLI01139D06; 40.000.000 ; 41.331.600 ; 41.331.600 
28/02/2019;OLAYA;BONOS INFLACIÓN;817;CDTIPC365; 20.000.000 ; 21.934.000 ; 21.934.000 
28/02/2019;OLAYA;BONOS INFLACIÓN;827;BCHB07169B07; 30.000.000 ; 32.175.300 ; 32.175.300 
28/02/2019;OLAYA;D PUB INFLACIÓN;829;BISA1169C8; 24.000.000 ; 26.032.320 ; 26.032.320 
28/02/2019;OLAYA;BONOS INFLACIÓN;838;CDTIPC365; 30.000.000 ; 32.997.600 ; 32.997.600 
28/02/2019;OLAYA;BONOS INFLACIÓN;840;BSIS01149C06; 40.000.000 ; 40.778.000 ; 40.778.000 
28/02/2019;OLAYA;BONOS INFLACIÓN;841;CDTIPC; 30.000.000 ; 30.762.600 ; 30.762.600 
28/02/2019;OLAYA;BONOS INFLACIÓN;842;BCCB04169C5; 10.000.000 ; 10.342.800 ; 10.342.800 
28/02/2019;OLAYA;BONOS INFLACIÓN;843;BCCB04169C10; 20.000.000 ; 21.180.600 ; 21.180.600 
28/02/2019;OLAYA;BONOS INFLACIÓN;846;BCSA01169C10; 30.000.000 ; 32.430.900 ; 32.430.900 
28/02/2019;OLAYA;BONOS INFLACIÓN;862;BCLP6169FS10; 25.000.000 ; 27.148.500 ; 27.148.500 
28/02/2019;OLAYA;BONOS INFLACIÓN;864;BISU01169C7; 20.000.000 ; 21.059.200 ; 21.059.200 
28/02/2019;OLAYA;BONOS INFLACIÓN;865;BISU01169C10; 20.000.000 ; 21.165.400 ; 21.165.400 
28/02/2019;OLAYA;BONOS INFLACIÓN;868;BDVI01169TC8; 30.000.000 ; 31.067.400 ; 31.067.400 
28/02/2019;OLAYA;BONOS INFLACIÓN;870;BBSA2169C120; 30.000.000 ; 31.083.600 ; 31.083.600 
28/02/2019;OLAYA;D PUB INFLACIÓN;874;TUVT11070525; 120.000 ; 128.776 ; 33.781.343 
28/02/2019;OLAYA;D PUB INFLACIÓN;885;BEEB1179A007; 40.000.000 ; 40.683.600 ; 40.683.600 
28/02/2019;OLAYA;BONOS FIJOS;886;CDTFIJO; 30.000.000 ; 30.955.500 ; 30.955.500 
28/02/2019;OLAYA;BONOS FIJOS;889;CDTFIJO; 30.000.000 ; 30.443.700 ; 30.443.700 
28/02/2019;OLAYA;BONOS INFLACIÓN;890;BDVI3179C096; 30.000.000 ; 31.182.000 ; 31.182.000 
28/02/2019;OLAYA;BONOS FIJOS;891;BDVI317SF084; 30.000.000 ; 31.020.000 ; 31.020.000 
28/02/2019;OLAYA;D PUB FIJA;892;BISA117SA007; 40.000.000 ; 40.546.400 ; 40.546.400 
28/02/2019;OLAYA;BONOS FIJOS;893;BCCB517SA006; 40.000.000 ; 39.960.400 ; 39.960.400 
28/02/2019;SANVICENTE;D PUB FIJA;999;TFIT16240724; 7.000.000 ; 8.687.910 ; 8.687.910 
28/02/2019;SANVICENTE;D PUB INFLACIÓN;998;TUVT11170327; 25.000 ; 26.176 ; 6.866.742 
28/02/2019;SANVICENTE;BONOS INFLACIÓN;1001;BDVI5189C096; 5.000.000 ; 5.004.750 ; 5.004.750 
28/02/2019;SANVICENTE;BONOS TASA INTERÉS;1002;BBSA5188B030; 10.000.000 ; 9.994.400 ; 9.994.400 
28/02/2019;SANVICENTE;BONOS INFLACIÓN;1003;BBSA5189C048; 10.000.000 ; 10.063.000 ; 10.063.000 
28/02/2019;SANVICENTE;D PUB FIJA;1004;TFIT08261125; 8.000.000 ; 8.098.560 ; 8.098.560 
28/02/2019;SANVICENTE;BONOS TASA INTERÉS;1005;BNBCX3188D24; 10.000.000 ; 9.959.700 ; 9.959.700 
28/02/2019;SANVICENTE;BONOS INFLACIÓN;1007;BNBCX3189A36; 10.000.000 ; 9.911.700 ; 9.911.700 
28/02/2019;SANVICENTE;BONOS FIJOS;1008;CDTFIJO; 10.000.000 ; 10.251.400 ; 10.251.400 
28/02/2019;SANVICENTE;BONOS INFLACIÓN;1009;BDVI6199C120; 10.000.000 ; 9.990.100 ; 9.990.100 
28/02/2019;SANVICENTE;LIQUIDEZ;312;COHBACO; 7.200.031 ; 7.200.031 ; 7.200.031 
